
#
# Source generated by IW5Xport
# Louve@XLabs 2023
#
material,faction_128_af
material,faction_128_af_fade
sound,AF_1mc_enemy_take_b
sound,AF_1mc_enemy_take_c
sound,AF_1mc_enemy_harriers
sound,AF_ac130_fco_yougothim2
sound,AF_1mc_defcon
sound,AF_2_inform_attack_stun
sound,AF_1_inform_attack_grenade
sound,AF_1_rsp_onmyway
sound,AF_1mc_achieve_predator
sound,AF_ac130_fco_oopsiedaisy
sound,AF_0_stm_dropzone
sound,AF_ac130_plt_yeahcleared
sound,AF_1_knife_incoming
sound,AF_1mc_obj_destroy
sound,AF_2_inform_attack_grenade
sound,AF_0_inform_attack_frag
sound,AF_1mc_use_apache
sound,AF_1_cmd_attackleftflank
sound,AF_1mc_achieve_aa_strike
sound,AF_2_inform_attack_smoke
sound,AF_mp_cmd_movein
sound,AF_2_stm_sniper
sound,AF_0_inform_attack_flashbang
sound,AF_mp_stm_dropzone
sound,AF_1mc_use_airdrop
sound,AF_1mc_achieve_juggernaut
sound,AF_1mc_enemy_sentrygun
sound,AF_1mc_lead_lost
sound,AF_1mc_hq_captured
sound,AF_1mc_dfcn_searchdestroy
sound,AF_1mc_enemy_strafe
sound,AF_1mc_tctl_oneflag
sound,AF_ac130_fco_downstillmoving
sound,AF_1mc_use_ah6guard
sound,AF_1mc_enemy_airdrop
sound,AF_ac130_fco_directhit
sound,AF_2_cmd_followme
sound,AF_1_stm_holdyourfire
sound,AF_0_stm_injury
sound,AF_0_rsp_yessir
sound,AF_1mc_enemy_a10
sound,AF_1mc_ourflag_drop
sound,AF_1mc_enemyflag_drop
sound,AF_ac130_fco_gonnagethim
sound,AF_ac130_fco_guymovin
sound,AF_1_inform_killfirm_infantry
sound,AF_1mc_mission_fail
sound,AF_2_inform_reloading_generic
sound,AF_ac130_plt_targetreset
sound,AF_1_inform_attack_thwc4
sound,AF_1mc_achieve_specialty_bonus
sound,AF_1mc_arena
sound,AF_1mc_grinder
sound,AF_1_stm_grenade
sound,AF_2_rsp_areyoucrazy
sound,AF_1mc_securing_a
sound,AF_1mc_securing_b
sound,AF_1mc_securing_c
sound,AF_1_stun_incoming
sound,AF_1mc_getback_ourflag
sound,AF_0_inform_attack_stun
sound,AF_1mc_tctl_headquarters
sound,AF_1mc_achieve_blindeye
sound,AF_1mc_enemy_ah6
sound,AF_1mc_enemy_agm
sound,AF_1mc_dfcn_gtw
sound,AF_1mc_achieve_hardline
sound,AF_ac130_plt_rollinin
sound,AF_1mc_achieve_nuke
sound,AF_1mc_pushforward
sound,AF_1mc_enemy_apache
sound,AF_1_stm_sniper
sound,AF_1mc_use_airtrap
sound,AF_2_knife_use
sound,AF_1mc_achieve_quickdraw
sound,AF_1mc_enemy_aa_strike
sound,AF_mp_cmd_fallback
sound,AF_1mc_KS_hqr_pavelow
sound,AF_1mc_searchdestroy_pro
sound,AF_1mc_dh_arena
sound,AF_0_glowstick_use
sound,AF_1mc_losing_fight
sound,AF_1mc_headquarters
sound,AF_ac130_fco_moreenemy
sound,AF_1mc_capturing_a
sound,AF_1mc_capturing_b
sound,AF_1mc_capturing_c
sound,AF_1_tactical_insertion
sound,AF_mp_rsp_onmyway
sound,AF_1mc_use_predator
sound,AF_1mc_thirdp_domination
sound,AF_mp_glowstick_use
sound,AF_2_knife_incoming
sound,AF_0_cmd_attackrightflank
sound,AF_1mc_dh_domination
sound,AF_1mc_tctl_domination
sound,AF_0_cmd_fallback
sound,AF_1mc_timesup
sound,AF_1mc_achieve_ac130
sound,AF_1mc_ahead
sound,AF_1mc_freeforall
sound,AF_1mc_use_heli_sniper
sound,AF_1mc_achieve_a10
sound,AF_2_cmd_suppressfire
sound,AF_1mc_achieve_blastshield
sound,af_losing_music
sound,AF_1mc_empd
sound,AF_2_cmd_holdposition
sound,AF_0_stm_iminposition
sound,AF_1mc_use_ac130
sound,AF_1mc_dfcn_captureflag
sound,af_spawn_music
sound,AF_2_cmd_attackleftflank
sound,AF_1mc_achieve_scout
sound,AF_1_c4_incoming
sound,AF_1mc_thirdp_captureflag
sound,AF_1mc_sentry_destroyed
sound,AF_2_threat_infantry_generic
sound,AF_0_inform_plant_claymore
sound,AF_1mc_hc_domination
sound,AF_1mc_tctl_arena
sound,AF_2_stm_comms
sound,AF_1mc_use_scout
sound,AF_1mc_objective_lost
sound,AF_1_inform_plant_claymore
sound,AF_1mc_team_def
sound,AF_2_rsp_sorry
sound,AF_0_stm_sniper
sound,AF_1mc_achieve_talon
sound,AF_1mc_objs_defend
sound,AF_1mc_enemyflag
sound,AF_1mc_achieve_ah6
sound,AF_1mc_achieve_agm
sound,AF_1mc_enemy_emp
sound,AF_mp_stm_grenade
sound,AF_1mc_thirdp_searchdestroy
sound,AF_mp_cmd_attackrightflank
sound,AF_ac130_plt_scanrange
sound,AF_1mc_use_talon
