
#
# Source generated by IW5Xport
# Louve@XLabs 2023
#
material,faction_128_sas
material,faction_128_sas_fade
sound,UK_0_glowstick_use
sound,UK_1mc_lead_lost
sound,UK_1_stm_grenade
sound,UK_1_stm_dropzone
sound,UK_2_flash_incoming
sound,UK_1mc_capturing_a
sound,UK_1mc_capturing_b
sound,UK_1mc_capturing_c
sound,UK_1mc_use_ah6
sound,UK_2_cmd_attackrightflank
sound,UK_1mc_use_agm
sound,UK_1_stm_enemyspotted
sound,UK_1mc_enemy_ah6
sound,UK_1mc_enemy_agm
sound,UK_ac130_fco_clearedtoengage
sound,UK_1mc_hq_offline
sound,UK_1_semtex_use
sound,UK_1mc_takeback
sound,UK_1mc_sam_destroyed
sound,UK_1mc_enemy_team_ammo
sound,UK_1mc_KS_lbd_inposition
sound,UK_1mc_thirdp_headquarters
sound,UK_1mc_hc_grinder
sound,UK_1mc_achieve_ah6
sound,UK_1mc_achieve_agm
sound,UK_1mc_td_hint
sound,UK_1mc_achieve_airstrike
sound,UK_1mc_demolition
sound,UK_1mc_dh_headquarters
sound,UK_1mc_enemy_harriers
sound,UK_1_inform_attack_smoke
sound,UK_1mc_empd
sound,UK_1mc_achieve_apache
sound,UK_ac130_fco_rightontarget
sound,UK_0_rsp_sorry
sound,UK_ac130_fco_goodkill
sound,UK_0_threat_infantry_generic
sound,UK_1mc_sam_gone
sound,UK_1mc_obj_defend
sound,UK_1_grenade_incoming
sound,UK_1mc_enemy_moab
sound,UK_1mc_defcon
sound,UK_2_inform_attack_flashbang
sound,UK_1mc_dfcn_freeforall
sound,UK_1mc_objs_defend
sound,UK_1mc_achieve_sentrygun
sound,UK_1mc_enemyflag_capt
sound,UK_1mc_achieve_littlebirds
sound,UK_1_cmd_fallback
sound,UK_1_c4_incoming
sound,UK_0_cmd_attackleftflank
sound,UK_1mc_achieve_stealth
sound,UK_1mc_achieve_heli
sound,UK_1mc_secure_crates
sound,UK_0_stm_comms
sound,UK_1mc_dfcn_arena
sound,uk_defeat_music
sound,UK_ac130_fco_yougothim2
sound,UK_2_inform_attack_stun
sound,UK_1mc_thirdp_armsrace
sound,UK_1mc_gtw
sound,UK_ac130_fco_knockedwind
sound,UK_0_inform_attack_thwc4
sound,UK_1mc_achieve_predator
sound,UK_1mc_achieve_remote_sentry
sound,UK_0_semtex_use
sound,UK_1mc_use_emp
sound,UK_1mc_enemyflag
sound,UK_1mc_dfcn_sabotage
sound,UK_1mc_enemy_emp
sound,UK_1mc_defcon_1
sound,UK_1mc_defcon_2
sound,UK_1mc_defcon_3
sound,UK_1mc_defcon_4
sound,UK_1mc_defcon_5
sound,UK_1mc_use_ac130
sound,UK_ac130_fco_guymovin
sound,UK_0_rsp_areyoucrazy
sound,UK_ac130_gnr_shot1
sound,UK_1_rsp_nosir
sound,UK_1mc_halftime
sound,UK_1mc_kill_confirmed_tag
sound,UK_1mc_use_strafe
sound,UK_1_cmd_regroup
sound,UK_1mc_fight_back
sound,UK_1mc_enemy_airstrike
sound,UK_1mc_achieve_emp
sound,UK_0_rsp_greatshot
sound,UK_1mc_use_moab
sound,UK_1mc_dfcn_tm_death
sound,UK_1mc_enemy_escort_airdrop2
sound,UK_1mc_ourflag
sound,UK_1_stm_holdyourfire
sound,UK_2_reaction_casualty_generic
