
#
# Source generated by IW5Xport
# Louve@XLabs 2023
#
material,faction_128_delta
material,faction_128_delta_fade
sound,US_1_cmd_regroup
sound,US_1mc_custom_match
sound,US_1mc_hc_sabotage
sound,US_1mc_enemy_ah6guard
sound,US_1mc_dfcn_tm_death
sound,US_1mc_enemy_osprey
sound,US_1mc_achieve_extremeconditioning
sound,US_1mc_enemy_escort_airdrop
sound,US_0_inform_attack_grenade
sound,US_1mc_dfcn_headquarters
sound,US_1_glowstick_use
sound,US_1mc_achieve_heli_sniper
sound,US_1mc_use_assault_drone
sound,US_1mc_enemy_littlebirds
sound,US_1mc_flag_up
sound,US_1mc_tctl_captureflag
sound,US_1mc_enemy_scout
sound,US_1mc_tctl_freeforall
sound,US_1mc_hc_tm_death
sound,US_1mc_use_osprey_gunner
sound,US_1mc_arena
sound,US_ac130_fco_gotarunner
sound,US_1mc_use_heli
sound,US_ac130_fco_clearedtoengage
sound,US_mp_rsp_areyoucrazy
sound,US_1mc_capture_a
sound,US_1mc_capture_b
sound,US_1mc_capture_c
sound,US_1mc_capture
sound,US_0_stm_dropzone
sound,US_1mc_achieve_deadsilence
sound,US_1mc_use_lbguard
sound,US_1mc_enemy_talon
sound,US_1mc_sabotage_pro
sound,US_1mc_use_apache
sound,US_2_stm_holdyourfire
sound,US_2_inform_killfirm_infantry
sound,US_1mc_achieve_overkill
sound,US_ac130_plt_gottahurt
sound,US_ac130_fco_thatsahit
sound,US_1mc_objs_destroy
sound,US_mp_knife_use
sound,US_1mc_achieve_ammo_dep
sound,US_1mc_use_littlebird
sound,US_1mc_KS_lbd_inbound
sound,US_1_inform_attack_grenade
sound,US_1mc_hc_captureflag
sound,US_1mc_thirdp_sabotage
sound,US_1mc_achieve_adv_uav
sound,US_1mc_thirdp_captureflag
sound,US_1mc_secure_a
sound,US_1mc_secure_b
sound,US_1mc_secure_c
sound,US_1mc_achieve_lbguard
sound,US_0_threat_infantry_generic
sound,US_2_cmd_followme
sound,US_2_inform_attack_grenade
sound,US_1mc_thirdp_arena
sound,US_1mc_dh_armsrace
sound,US_1mc_use_recon_drone
sound,US_1mc_achieve_pavelow
sound,US_0_rsp_nosir
sound,US_1mc_new_positions
sound,US_2_inform_attack_flashbang
sound,US_1mc_enemy_advanced_uav
sound,US_1mc_enemy_predator
sound,US_1mc_use_pavelow
sound,US_1mc_thirdp_tm_death
sound,US_1mc_KS_hqr_littlebird
sound,US_1mc_ahead
sound,US_ac130_fco_within2feet
sound,US_mp_tactical_insertion
sound,US_1mc_achieve_cobra
sound,US_0_reaction_casualty_generic
sound,US_2_flash_incoming
sound,US_1mc_achieve_assassin
sound,US_1mc_achieve_sam
sound,US_ac130_fco_stillmoving
sound,US_1mc_take_positions
sound,US_1mc_bomb_lost
sound,US_1mc_securing_a
sound,US_1mc_securing_b
sound,US_1mc_securing_c
sound,US_1mc_enemy_escort_airdrop2
sound,US_1mc_achieve_team_ammo
sound,US_1_stm_iminposition
sound,US_1mc_achieve_remote_sentry
sound,US_1mc_enemy_carepackage
sound,US_2_stm_sentry
sound,US_1mc_thirdp_freeforall
sound,US_1mc_dh_demolition
sound,US_0_cmd_fallback
sound,US_1mc_ourflag_return
sound,US_0_inform_attack_smoke
sound,US_1mc_use_hind
sound,US_1mc_freeforall
sound,US_1mc_enemy_phantom_ray
sound,US_1mc_enemy_lbguard
sound,US_0_rsp_onmyway
sound,US_1mc_dh_gtw
sound,US_1mc_encourage_win
sound,US_1mc_hc_armsrace
sound,US_ac130_tvo_directsecondary1
sound,US_ac130_tvo_directsecondary2
sound,US_1_rsp_greatshot
sound,US_2_cmd_movein
sound,US_1mc_dh_captureflag
sound,US_1mc_achieve_sitrep
sound,US_1mc_achieve_uav
sound,US_mp_rsp_onmyway
sound,US_1mc_hc_searchdestroy
sound,US_1mc_dh_headquarters
sound,US_1mc_achieve_ugv
sound,US_1mc_hc_demolition
sound,US_1mc_dfcn_armsrace
sound,US_2_knife_use
sound,US_1mc_achieve_blastshield
sound,US_mp_stm_comms
sound,US_1mc_enemy_team_ammo
sound,US_mp_rsp_sorry
sound,US_1mc_enemy_pavelow
sound,US_1mc_grinder
sound,US_1mc_security_complete
sound,US_1mc_losing_a
sound,US_1mc_losing_b
sound,US_1mc_losing_c
sound,US_1mc_achieve_stealth
sound,US_1mc_achieve_hellfire
sound,US_1_stm_sentry
sound,US_1mc_sabotage
sound,US_1mc_tctl_arena
sound,US_1mc_use_stealth
sound,US_1mc_thirdp_armsrace
sound,US_1mc_KS_lbd_inposition
sound,US_1mc_use_tnuke
sound,US_0_stm_grenade
sound,US_1mc_enemy_juggernaut
sound,US_mp_stm_needreinforcements
